order_id,order_date,ship_date,ship_mode,customer_id,segment,region,state,category,sub_category,quantity,discount,sales,profit
ORD-2023-00190,2023-03-02,2023-03-07,Standard Class,CUST-0206,Corporate,Central,Wisconsin,Furniture,Furnishings,8,0.0,201.08,16.85
ORD-2023-00191,2024-11-03,2024-11-07,Standard Class,CUST-0001,Consumer,East,Massachusetts,Furniture,Furnishings,8,0.0,602.36,8.23
ORD-2023-00192,2023-09-25,2023-10-01,Standard Class,CUST-0159,Corporate,South,Louisiana,Technology,Accessories,1,0.0,309.72,55.26
ORD-2023-00193,2024-04-13,2024-04-15,Standard Class,CUST-0400,Home Office,East,Massachusetts,Office Supplies,Binders,2,0.15,144.86,12.45
ORD-2023-00194,2024-06-13,2024-06-19,First Class,CUST-0161,Corporate,East,Pennsylvania,Technology,Laptops,1,0.1,635.52,72.81
ORD-2023-00195,2024-11-12,2024-11-18,Second Class,CUST-0363,Consumer,East,Pennsylvania,Furniture,Bookcases,7,0.4,819.17,-143.39
ORD-2023-00196,2024-12-02,2024-12-06,Standard Class,CUST-0170,Corporate,East,New York,Furniture,Tables,5,0.0,535.6,74.52
ORD-2023-00197,2023-08-30,2023-08-31,Standard Class,CUST-0009,Consumer,Central,Texas,Technology,Accessories,7,0.15,123.24,6.5
ORD-2023-00198,2023-03-23,2023-03-27,Standard Class,CUST-0208,Consumer,West,Washington,Technology,Accessories,8,0.0,784.06,173.86
ORD-2023-00199,2024-03-18,2024-03-22,Standard Class,CUST-0362,Corporate,West,Oregon,Furniture,Tables,1,0.0,606.95,43.48
ORD-2023-00200,2024-05-12,2024-05-18,Standard Class,CUST-0309,Corporate,West,Nevada,Office Supplies,Paper,8,0.0,77.77,12.38
ORD-2023-00201,2023-09-20,2023-09-21,Second Class,CUST-0245,Corporate,Central,Illinois,Technology,Phones,3,0.0,399.69,76.21
ORD-2023-00202,2024-01-17,2024-01-18,Standard Class,CUST-0065,Consumer,South,Tennessee,Technology,Accessories,6,0.0,179.79,28.18
ORD-2023-00203,2023-10-30,2023-11-02,Standard Class,CUST-0381,Consumer,West,California,Office Supplies,Storage,8,0.0,208.98,32.34
ORD-2023-00204,2024-09-29,2024-09-29,Second Class,CUST-0193,Home Office,South,Alabama,Office Supplies,Pens,7,0.2,127.07,8.59
ORD-2023-00205,2023-11-01,2023-11-06,Standard Class,CUST-0204,Consumer,Central,Michigan,Technology,Accessories,6,0.2,897.67,103.37
ORD-2023-00206,2024-11-08,2024-11-11,Standard Class,CUST-0379,Consumer,South,Georgia,Furniture,Bookcases,6,0.3,151.04,-5.02
ORD-2023-00207,2024-09-19,2024-09-23,Standard Class,CUST-0395,Corporate,Central,Illinois,Office Supplies,Art,2,0.0,53.58,4.33
ORD-2023-00208,2023-11-26,2023-12-01,First Class,CUST-0293,Consumer,West,Arizona,Furniture,Bookcases,7,0.0,1826.0,16.33
ORD-2023-00209,2024-01-15,2024-01-16,Standard Class,CUST-0057,Corporate,East,Florida,Furniture,Furnishings,8,0.2,273.85,-15.23
ORD-2023-00210,2023-05-17,2023-05-19,Standard Class,CUST-0275,Consumer,Central,Texas,Technology,Phones,6,0.1,298.31,33.63
ORD-2023-00211,2024-03-24,2024-03-29,Standard Class,CUST-0325,Consumer,East,Pennsylvania,Office Supplies,Art,1,0.0,344.58,47.15
ORD-2023-00212,2024-09-10,2024-09-12,First Class,CUST-0130,Consumer,Central,Illinois,Technology,Accessories,7,,247.88,48.49
ORD-2023-00213,2023-01-17,2023-01-22,Standard Class,CUST-0017,Corporate,South,Alabama,Office Supplies,Pens,3,0.3,91.29,4.89
ORD-2023-00214,2024-12-01,2024-12-04,Standard Class,CUST-0061,Home Office,Central,Michigan,Furniture,Chairs,1,0.2,415.32,-2.07
ORD-2023-00215,2024-12-14,2024-12-17,First Class,CUST-0170,Home Office,East,Massachusetts,Technology,Phones,1,0.1,649.86,64.07
ORD-2023-00216,2024-06-17,2024-06-20,Standard Class,CUST-0132,Consumer,Central,Minnesota,Technology,Networking,2,0.0,181.54,13.78
ORD-2023-00217,2024-01-23,2024-01-26,Second Class,CUST-0073,Consumer,South,Kentucky,Technology,Accessories,3,0.0,357.69,57.77
ORD-2023-00218,2023-09-30,2023-10-02,Standard Class,CUST-0017,Corporate,East,Massachusetts,Furniture,Tables,6,0.2,248.39,-0.89
ORD-2023-00219,2024-10-19,2024-10-21,First Class,CUST-0323,Consumer,East,Pennsylvania,Technology,Accessories,4,0.15,2123.11,211.57
ORD-2023-00220,2023-06-15,2023-06-16,Standard Class,CUST-0180,Home Office,Central,Texas,Office Supplies,Art,5,0.1,278.5,17.45
ORD-2023-00221,2024-03-23,2024-03-28,Standard Class,CUST-0014,Consumer,East,New York,Office Supplies,Art,3,0.0,66.84,7.99
ORD-2023-00222,2023-07-19,2023-07-19,Second Class,CUST-0240,Consumer,West,Nevada,Furniture,Tables,3,0.0,272.03,9.21
ORD-2023-00223,2024-12-24,2024-12-27,Standard Class,CUST-0359,Consumer,East,Florida,Furniture,Furnishings,5,0.15,660.04,14.97
ORD-2023-00224,2023-03-30,2023-04-05,Second Class,CUST-0054,Home Office,South,Alabama,Technology,Networking,8,0.15,142.94,4.13
ORD-2023-00225,2023-01-25,2023-01-30,Standard Class,CUST-0017,Home Office,Central,Wisconsin,Office Supplies,Pens,5,0.0,69.63,10.14
ORD-2023-00226,2023-12-04,2023-12-10,Standard Class,CUST-0021,Home Office,East,Florida,Furniture,Tables,7,0.0,541.39,55.33
ORD-2023-00227,2023-11-01,2023-11-07,Same Day,CUST-0103,Consumer,East,Pennsylvania,Furniture,Chairs,2,0.0,382.57,46.96
ORD-2023-00228,2023-01-06,2023-01-07,Standard Class,CUST-0067,Consumer,South,Louisiana,Office Supplies,Pens,5,0.2,110.09,7.75
ORD-2023-00229,2024-11-09,2024-11-12,Standard Class,CUST-0205,Consumer,South,Georgia,Office Supplies,Paper,6,0.2,77.17,0.42
ORD-2023-00230,2023-02-20,2023-02-22,Standard Class,CUST-0189,Home Office,Central,Illinois,Office Supplies,Binders,3,0.1,150.3,15.35
ORD-2023-00231,2023-04-25,2023-05-01,First Class,CUST-0046,Home Office,Central,Texas,Office Supplies,Art,4,0.3,175.96,2.62
ORD-2023-00232,2024-04-23,2024-04-24,Second Class,CUST-0245,Consumer,South,Tennessee,Furniture,Tables,3,0.2,280.88,-7.85
ORD-2023-00233,2023-02-19,2023-02-21,Standard Class,CUST-0351,Corporate,Central,Texas,Office Supplies,Binders,3,0.3,38.77,-4.06
ORD-2023-00234,2024-09-12,2024-09-14,Standard Class,CUST-0279,Consumer,East,Florida,Furniture,Tables,4,0.0,226.51,19.69
ORD-2023-00235,2023-07-11,2023-07-12,Standard Class,CUST-0387,Corporate,East,Ohio,Furniture,Chairs,3,0.0,342.96,35.73
ORD-2023-00236,2023-03-31,2023-04-06,Standard Class,CUST-0013,Consumer,South,Kentucky,Technology,Networking,5,0.0,596.8,149.88
ORD-2023-00237,2023-04-03,2023-04-07,First Class,CUST-0337,Home Office,Central,Wisconsin,Furniture,Chairs,6,0.1,392.09,11.15
ORD-2023-00238,2023-02-02,2023-02-04,Second Class,CUST-0124,Home Office,West,California,Technology,Accessories,4,0.0,611.5,78.59
ORD-2023-00239,2023-05-30,2023-06-03,Standard Class,CUST-0245,Consumer,Central,Texas,Office Supplies,Art,7,0.4,91.32,-11.16
ORD-2023-00240,2024-03-18,2024-03-23,Standard Class,CUST-0097,Consumer,East,Ohio,Office Supplies,Binders,8,0.3,140.61,-5.4
ORD-2023-00241,2023-12-21,2023-12-26,Standard Class,CUST-0032,Consumer,South,Louisiana,Furniture,Furnishings,5,0.2,705.98,-88.31
ORD-2023-00242,2023-01-03,2023-01-06,Standard Class,CUST-0011,Consumer,West,Arizona,Technology,Laptops,7,0.3,466.63,14.77
ORD-2023-00243,2023-10-22,2023-10-27,Standard Class,CUST-0233,Consumer,Central,Texas,Technology,Laptops,8,0.1,1066.67,48.68
ORD-2023-00244,2023-08-17,2023-08-19,Standard Class,CUST-0279,Corporate,South,Tennessee,Furniture,Chairs,7,0.1,422.66,-16.15
ORD-2023-00245,2023-02-20,2023-02-22,Standard Class,CUST-0010,Consumer,Central,Wisconsin,Technology,Phones,6,0.2,1555.85,77.33
ORD-2023-00246,2024-02-02,2024-02-05,Standard Class,CUST-0229,Consumer,South,Alabama,Furniture,Chairs,8,0.1,219.57,16.83
ORD-2023-00247,2024-08-29,2024-08-29,Standard Class,CUST-0147,Corporate,South,Georgia,Furniture,Chairs,8,0.0,352.29,33.89
ORD-2023-00248,2023-07-13,2023-07-14,Standard Class,CUST-0181,Consumer,East,Massachusetts,Technology,Laptops,1,0.2,118.89,15.31
ORD-2023-00249,2024-05-21,2024-05-22,Second Class,CUST-0018,Consumer,South,Kentucky,Technology,Laptops,2,0.15,256.41,53.38
ORD-2023-00250,2023-03-19,2023-03-23,Standard Class,CUST-0202,Consumer,West,Nevada,Office Supplies,Storage,3,0.4,155.5,-15.09
ORD-2023-00251,2023-04-01,2023-04-04,Standard Class,CUST-0223,Corporate,East,Massachusetts,Office Supplies,Paper,7,0.2,161.53,-10.9
ORD-2023-00252,2024-09-29,2024-10-02,Standard Class,CUST-0391,Home Office,East,Massachusetts,Office Supplies,Pens,2,0.0,103.81,19.64
ORD-2023-00253,2024-01-21,2024-01-27,Standard Class,CUST-0291,Consumer,West,California,Office Supplies,Art,1,0.0,140.82,16.31
ORD-2023-00254,2023-02-10,2023-02-14,Same Day,CUST-0024,Home Office,Central,Minnesota,Office Supplies,Art,8,0.0,166.8,26.25
ORD-2023-00255,2024-03-04,2024-03-06,Standard Class,CUST-0193,Home Office,West,Arizona,Furniture,Bookcases,7,0.0,763.03,70.47
ORD-2023-00256,2023-02-12,2023-02-17,Second Class,CUST-0379,Corporate,West,Oregon,Office Supplies,Storage,5,0.1,117.37,5.53
ORD-2023-00257,2024-01-28,2024-01-30,Standard Class,CUST-0237,Corporate,West,Arizona,Technology,Phones,3,0.1,142.41,12.67
ORD-2023-00258,2023-01-11,2023-01-14,Standard Class,CUST-0106,Corporate,Central,Minnesota,Office Supplies,Pens,6,0.2,76.29,-4.15
ORD-2023-00259,2023-09-26,2023-10-02,Standard Class,CUST-0043,Consumer,East,New York,Technology,Laptops,2,0.1,321.11,63.54
ORD-2023-00260,2023-01-28,2023-01-30,First Class,CUST-0260,Corporate,South,Kentucky,Office Supplies,Paper,2,0.0,55.9,6.98
ORD-2023-00261,2024-01-17,2024-01-20,Standard Class,CUST-0332,Consumer,South,Louisiana,Technology,Accessories,7,0.15,273.21,35.04
ORD-2023-00262,2024-09-08,2024-09-11,Standard Class,CUST-0281,Corporate,West,Oregon,Office Supplies,Pens,8,0.0,157.58,8.87
ORD-2023-00263,2023-06-19,2023-06-24,Second Class,CUST-0148,Corporate,East,Florida,Technology,Phones,2,0.0,288.1,67.1
ORD-2023-00264,2023-08-02,2023-08-06,Second Class,CUST-0211,Home Office,South,Louisiana,Office Supplies,Binders,3,0.1,58.27,4.86
ORD-2023-00265,2023-01-13,2023-01-13,Standard Class,CUST-0175,Consumer,West,Nevada,Office Supplies,Binders,7,0.1,141.95,11.25
ORD-2023-00266,2024-08-29,2024-08-31,Standard Class,CUST-0044,Home Office,West,California,Furniture,Bookcases,5,0.0,305.91,37.82
ORD-2023-00267,2024-04-14,2024-04-19,Second Class,CUST-0248,Consumer,South,Kentucky,Technology,Accessories,6,0.0,443.09,88.34
ORD-2023-00268,2023-03-26,2023-03-26,Standard Class,CUST-0264,Consumer,Central,Illinois,Office Supplies,Storage,6,0.1,89.22,9.56
ORD-2023-00269,2024-02-12,2024-02-14,Standard Class,CUST-0335,Corporate,Central,Wisconsin,Office Supplies,Paper,5,0.2,95.94,1.1
ORD-2023-00270,2024-06-11,2024-06-14,First Class,CUST-0313,Consumer,West,Washington,Furniture,Chairs,2,0.0,334.01,29.99
ORD-2023-00271,2024-04-21,2024-04-24,Second Class,CUST-0165,Consumer,South,Georgia,Technology,Accessories,8,0.3,541.76,18.53
ORD-2023-00272,2024-01-17,2024-01-18,First Class,CUST-0369,Consumer,East,Ohio,Technology,Networking,7,0.1,1339.96,77.5
ORD-2023-00273,2024-08-21,2024-08-27,First Class,CUST-0361,Consumer,Central,Michigan,Office Supplies,Binders,3,0.2,171.38,13.64
ORD-2023-00274,2024-10-25,2024-10-28,Standard Class,CUST-0398,Corporate,South,Tennessee,Office Supplies,Paper,6,0.0,107.24,15.95
ORD-2023-00275,2023-03-02,2023-03-03,Standard Class,CUST-0330,Corporate,Central,Michigan,Office Supplies,Storage,6,0.0,79.3,14.33
ORD-2023-00276,2024-06-04,2024-06-10,Second Class,CUST-0068,Home Office,Central,Minnesota,Office Supplies,Art,7,0.15,186.61,11.17
ORD-2023-00277,2024-09-09,2024-09-11,Standard Class,CUST-0227,Corporate,West,Nevada,Furniture,Chairs,7,0.3,286.22,-21.04
ORD-2023-00278,2024-07-10,2024-07-13,Standard Class,CUST-0296,Consumer,West,Washington,Furniture,Furnishings,2,0.2,860.64,-32.58
ORD-2023-00279,2024-02-24,2024-02-24,First Class,CUST-0189,Consumer,East,Massachusetts,Office Supplies,Storage,4,0.1,45.38,3.39
ORD-2023-00280,2024-05-22,2024-05-26,Standard Class,CUST-0297,Home Office,Central,Texas,Office Supplies,Paper,1,0.0,121.32,22.34
ORD-2023-00281,2024-05-05,2024-05-08,Standard Class,CUST-0013,Consumer,West,Washington,Furniture,Chairs,8,0.4,451.32,-41.39
ORD-2023-00282,2024-11-14,2024-11-18,Standard Class,CUST-0141,Consumer,South,Kentucky,Furniture,Bookcases,5,0.0,228.13,16.82
ORD-2023-00283,2023-05-05,2023-05-07,Same Day,CUST-0202,Consumer,Central,Wisconsin,Office Supplies,Binders,2,0.2,118.1,-1.54
ORD-2023-00284,2023-10-23,2023-10-25,Second Class,CUST-0124,Corporate,West,Oregon,Furniture,Bookcases,6,0.0,258.44,5.9
ORD-2023-00285,2023-04-10,2023-04-14,Standard Class,CUST-0185,Consumer,West,Washington,Office Supplies,Pens,1,0.0,252.27,28.11
ORD-2023-00286,2023-02-11,2023-02-12,Second Class,CUST-0071,Consumer,Central,Illinois,Office Supplies,Art,5,0.15,138.63,12.11
ORD-2023-00287,2023-05-31,2023-06-03,Second Class,CUST-0353,Consumer,South,Georgia,Furniture,Furnishings,1,,100.74,-7.18
ORD-2023-00288,2024-10-23,2024-10-29,Standard Class,CUST-0237,Corporate,South,Louisiana,Office Supplies,Art,7,0.0,119.18,10.19
ORD-2023-00289,2024-11-20,2024-11-21,Second Class,CUST-0020,Home Office,Central,Michigan,Office Supplies,Binders,7,0.15,172.17,7.83
ORD-2023-00290,2024-03-15,2024-03-15,Standard Class,CUST-0126,Consumer,East,Ohio,Furniture,Bookcases,4,0.0,475.19,41.35
ORD-2023-00291,2023-06-08,2023-06-11,Same Day,CUST-0296,Home Office,South,Alabama,Office Supplies,Art,5,0.2,87.45,-2.67
ORD-2023-00292,2024-08-12,2024-08-17,Standard Class,CUST-0181,Consumer,South,Georgia,Office Supplies,Storage,7,0.4,57.11,-1.96
ORD-2023-00293,2024-03-10,2024-03-11,Second Class,CUST-0350,Corporate,Central,Texas,Technology,Accessories,3,0.0,772.77,133.94
ORD-2023-00294,2023-11-02,2023-11-05,Second Class,CUST-0244,Consumer,West,Oregon,Office Supplies,Binders,3,0.3,366.57,-7.97
ORD-2023-00295,2023-02-09,2023-02-09,Standard Class,CUST-0089,Consumer,South,Kentucky,Office Supplies,Pens,6,0.2,71.25,-3.77
ORD-2023-00296,2024-02-04,2024-02-05,Second Class,CUST-0153,Corporate,East,Pennsylvania,Office Supplies,Pens,4,0.0,115.15,17.53
ORD-2023-00297,2023-11-13,2023-11-18,Standard Class,CUST-0151,Corporate,Central,Michigan,Technology,Networking,2,0.0,917.16,168.56
ORD-2023-00298,2023-07-22,2023-07-26,Standard Class,CUST-0274,Corporate,East,Pennsylvania,Furniture,Furnishings,4,0.0,245.36,26.26
ORD-2023-00299,2024-01-19,2024-01-20,Second Class,CUST-0015,Consumer,West,Washington,Technology,Laptops,4,0.1,849.16,77.09
ORD-2023-00300,2024-10-12,2024-10-13,Standard Class,CUST-0050,Consumer,East,New York,Technology,Phones,1,0.0,311.12,49.36
ORD-2023-00301,2023-04-29,2023-05-01,Standard Class,CUST-0044,Corporate,West,California,Furniture,Tables,3,,221.76,23.74
ORD-2023-00302,2023-05-22,2023-05-22,Second Class,CUST-0226,Corporate,West,Nevada,Office Supplies,Pens,6,0.4,591.28,-30.26
ORD-2023-00303,2023-11-03,2023-11-07,First Class,CUST-0024,Home Office,West,Washington,Office Supplies,Paper,2,0.1,211.07,25.08
ORD-2023-00304,2023-10-15,2023-10-18,First Class,CUST-0351,Corporate,Central,Wisconsin,Technology,Accessories,1,0.0,582.49,138.19
ORD-2023-00305,2023-01-26,2023-01-27,Standard Class,CUST-0274,Consumer,East,Ohio,Office Supplies,Storage,1,0.0,104.53,7.45
ORD-2023-00306,2023-12-13,2023-12-19,Standard Class,CUST-0285,Consumer,East,Pennsylvania,Office Supplies,Art,6,,394.46,0.5
ORD-2023-00307,2023-03-04,2023-03-09,Standard Class,CUST-0168,Consumer,South,Tennessee,Technology,Phones,8,0.0,287.56,56.32
ORD-2023-00308,2024-01-29,2024-01-30,Standard Class,CUST-0276,Consumer,South,Georgia,Office Supplies,Pens,2,0.3,127.19,-6.14
ORD-2023-00309,2023-04-25,2023-04-25,Standard Class,CUST-0103,Corporate,Central,Texas,Technology,Accessories,8,0.0,302.0,66.18
ORD-2023-00310,2023-09-05,2023-09-09,Standard Class,CUST-0161,Consumer,East,Florida,Office Supplies,Paper,2,0.0,93.77,16.48
ORD-2023-00311,2024-08-21,2024-08-26,Standard Class,CUST-0243,Home Office,West,Arizona,Office Supplies,Paper,6,0.0,43.88,9.12
ORD-2023-00312,2024-06-28,2024-07-03,Standard Class,CUST-0347,Consumer,West,Oregon,Furniture,Chairs,5,0.2,223.44,1.33
ORD-2023-00313,2024-02-15,2024-02-18,Second Class,CUST-0098,Home Office,West,Oregon,Office Supplies,Binders,2,0.2,286.76,-2.93
ORD-2023-00314,2023-02-20,2023-02-25,Second Class,CUST-0180,Consumer,West,Washington,Office Supplies,Art,7,0.0,300.81,37.52
ORD-2023-00315,2024-05-24,2024-05-26,Standard Class,CUST-0297,Consumer,Central,Illinois,Office Supplies,Art,8,0.0,163.58,19.12
ORD-2023-00316,2023-03-24,2023-03-28,Standard Class,CUST-0150,Consumer,Central,Texas,Technology,Laptops,1,0.0,1271.15,244.29
ORD-2023-00317,2023-07-05,2023-07-11,First Class,CUST-0152,Corporate,East,Pennsylvania,Office Supplies,Binders,6,0.0,123.77,15.83
ORD-2023-00318,2024-05-06,2024-05-10,First Class,CUST-0196,Home Office,South,Louisiana,Office Supplies,Storage,3,0.3,62.37,3.55
ORD-2023-00319,2023-03-13,2023-03-16,Standard Class,CUST-0108,Consumer,South,Alabama,Office Supplies,Art,5,0.0,241.38,46.69
ORD-2023-00320,2024-08-08,2024-08-10,Standard Class,CUST-0127,Consumer,East,New York,Office Supplies,Paper,8,0.0,96.48,21.54
ORD-2023-00321,2023-01-12,2023-01-12,Standard Class,CUST-0244,Home Office,Central,Minnesota,Office Supplies,Storage,6,0.0,93.33,4.76
ORD-2023-00322,2023-06-24,2023-06-26,Standard Class,CUST-0320,Corporate,West,Washington,Office Supplies,Binders,5,0.0,160.12,16.77
ORD-2023-00323,2024-11-01,2024-11-03,Standard Class,CUST-0157,Home Office,East,Florida,Office Supplies,Binders,7,0.0,388.41,38.65
ORD-2023-00324,2023-04-26,2023-04-30,Second Class,CUST-0176,Home Office,West,Nevada,Technology,Networking,3,0.1,701.55,53.19
ORD-2023-00325,2023-05-17,2023-05-18,Second Class,CUST-0064,Corporate,West,Nevada,Technology,Accessories,3,0.0,504.62,88.43
ORD-2023-00326,2024-08-15,2024-08-18,Standard Class,CUST-0102,Consumer,East,Florida,Technology,Laptops,7,0.0,719.09,102.56
ORD-2023-00327,2023-04-05,2023-04-08,First Class,CUST-0305,Home Office,Central,Wisconsin,Office Supplies,Binders,4,0.0,85.83,15.2
ORD-2023-00328,2024-02-15,2024-02-21,Second Class,CUST-0014,Consumer,West,California,Furniture,Furnishings,4,0.0,571.71,65.38
ORD-2023-00329,2024-06-20,2024-06-22,Standard Class,CUST-0075,Consumer,West,Arizona,Office Supplies,Paper,2,0.0,58.07,9.98
ORD-2023-00330,2023-02-03,2023-02-09,Second Class,CUST-0026,Consumer,West,Nevada,Office Supplies,Binders,1,0.0,79.18,13.36
ORD-2023-00331,2024-05-19,2024-05-22,Second Class,CUST-0394,Corporate,West,California,Technology,Accessories,1,0.1,1090.14,224.06
ORD-2023-00332,2023-09-07,2023-09-13,Standard Class,CUST-0011,Consumer,West,California,Furniture,Furnishings,5,0.0,461.19,13.03
ORD-2023-00333,2023-02-12,2023-02-13,Second Class,CUST-0222,Consumer,South,Georgia,Office Supplies,Binders,7,0.0,144.92,17.95
ORD-2023-00334,2023-06-07,2023-06-13,First Class,CUST-0297,Consumer,Central,Wisconsin,Office Supplies,Paper,5,0.15,123.42,7.9
ORD-2023-00335,2024-04-19,2024-04-20,Second Class,CUST-0281,Consumer,Central,Minnesota,Furniture,Chairs,1,0.0,278.92,36.44
ORD-2023-00336,2024-12-12,2024-12-13,First Class,CUST-0014,Consumer,Central,Wisconsin,Office Supplies,Binders,7,0.0,128.65,18.64
ORD-2023-00337,2024-07-08,2024-07-09,Standard Class,CUST-0176,Corporate,East,Ohio,Technology,Networking,7,0.1,555.14,55.89
ORD-2023-00338,2023-04-07,2023-04-08,First Class,CUST-0379,Consumer,Central,Illinois,Technology,Phones,2,0.0,587.18,90.55
ORD-2023-00339,2024-02-15,2024-02-17,Same Day,CUST-0190,Corporate,Central,Minnesota,Technology,Phones,1,0.2,552.05,39.51
ORD-2023-00340,2024-01-09,2024-01-09,Standard Class,CUST-0002,Consumer,Central,Michigan,Furniture,Tables,1,0.0,188.27,19.32
ORD-2023-00341,2023-02-27,2023-03-01,Standard Class,CUST-0381,Consumer,West,Arizona,Technology,Phones,4,0.0,240.15,44.06
ORD-2023-00342,2024-11-15,2024-11-20,Standard Class,CUST-0382,Corporate,South,Tennessee,Office Supplies,Storage,5,0.0,102.97,12.12
ORD-2023-00343,2023-03-18,2023-03-18,Standard Class,CUST-0169,Consumer,Central,Wisconsin,Technology,Phones,3,0.1,321.52,39.4
ORD-2023-00344,2023-04-07,2023-04-10,Standard Class,CUST-0345,Corporate,East,Massachusetts,Office Supplies,Paper,2,0.4,495.12,-42.87
ORD-2023-00345,2023-12-16,2023-12-19,Standard Class,CUST-0240,Consumer,West,California,Office Supplies,Storage,3,0.0,284.1,31.83
ORD-2023-00346,2023-03-26,2023-03-26,Standard Class,CUST-0317,Corporate,South,Kentucky,Furniture,Furnishings,4,0.15,497.91,20.94
ORD-2023-00347,2023-08-16,2023-08-16,Standard Class,CUST-0340,Corporate,East,New York,Furniture,Furnishings,6,0.2,179.91,-4.06
ORD-2023-00348,2024-02-27,2024-02-29,First Class,CUST-0323,Consumer,West,California,Technology,Networking,4,0.0,367.71,61.22
ORD-2023-00349,2023-08-02,2023-08-07,Standard Class,CUST-0319,Consumer,South,Louisiana,Furniture,Bookcases,7,0.1,63.48,0.79
ORD-2023-00350,2024-10-06,2024-10-08,Standard Class,CUST-0374,Consumer,South,Tennessee,Technology,Laptops,1,0.0,180.28,26.92
ORD-2023-00351,2023-12-17,2023-12-21,Second Class,CUST-0133,Consumer,Central,Wisconsin,Office Supplies,Pens,3,0.1,253.98,29.95
ORD-2023-00352,2023-08-29,2023-09-03,Standard Class,CUST-0245,Home Office,Central,Illinois,Furniture,Chairs,7,0.0,235.12,18.24
ORD-2023-00353,2023-01-08,2023-01-11,Second Class,CUST-0082,Consumer,Central,Minnesota,Furniture,Tables,8,0.3,1771.22,-116.22
ORD-2023-00354,2024-12-05,2024-12-09,Second Class,CUST-0346,Consumer,Central,Minnesota,Furniture,Furnishings,4,0.4,471.95,-69.13
ORD-2023-00355,2024-11-07,2024-11-10,First Class,CUST-0363,Corporate,South,Georgia,Technology,Phones,6,0.2,696.15,56.64
ORD-2023-00356,2024-08-18,2024-08-22,Standard Class,CUST-0190,Consumer,South,Louisiana,Technology,Accessories,7,0.0,119.11,20.1
ORD-2023-00357,2023-08-07,2023-08-08,Standard Class,CUST-0264,Consumer,Central,Illinois,Office Supplies,Binders,7,0.2,273.22,-10.58
